max_label,label_0,label_1,label_2,label_3,lable_4,label_5,label_6
10003,0.178949,0.021435,0.722006,0.022437,0.009089,0.012578,0.033507
20000,0.000076,0.000057,0.000046,0.000039,0.000033,0.000221,0.999528
10003,0.099564,0.063102,0.811309,0.005984,0.004556,0.008999,0.006486
10003,0.301076,0.047897,0.647356,0.001687,0.001040,0.000881,0.000063
10003,0.176876,0.156810,0.420589,0.032354,0.028366,0.031806,0.153200
10003,0.005430,0.158804,0.831708,0.000860,0.001131,0.001903,0.000164
10003,0.008325,0.125799,0.864971,0.000191,0.000312,0.000399,0.000002
10002,0.043741,0.558116,0.182687,0.006810,0.000604,0.072107,0.135935
20000,0.000239,0.000140,0.000285,0.000422,0.000502,0.002274,0.996139
20000,0.000032,0.000184,0.000003,0.000117,0.000119,0.000477,0.999069
10002,0.002776,0.647028,0.347552,0.000710,0.000468,0.001451,0.000016
10003,0.000725,0.000240,0.528770,0.000099,0.000087,0.002828,0.467252
10003,0.398790,0.000610,0.600260,0.000049,0.000038,0.000232,0.000021
10003,0.003167,0.000008,0.993997,0.000017,0.000125,0.002487,0.000199
10003,0.001770,0.133027,0.863873,0.000244,0.000085,0.000798,0.000204
10003,0.068698,0.029436,0.888925,0.001578,0.001487,0.004825,0.005050
20000,0.044776,0.026230,0.073119,0.010921,0.008314,0.029066,0.807574
20000,0.053618,0.003571,0.003759,0.002363,0.000851,0.012852,0.922985
20000,0.002532,0.000026,0.000438,0.000103,0.000197,0.002169,0.994535
20000,0.001222,0.017491,0.011176,0.002406,0.000972,0.006766,0.959966
10003,0.204125,0.224343,0.382599,0.013871,0.032832,0.033035,0.109195
10003,0.411984,0.069692,0.434802,0.015163,0.010975,0.016815,0.040569
10001,0.770309,0.000228,0.227282,0.000051,0.000057,0.000260,0.001812
10003,0.080005,0.020328,0.892543,0.004422,0.001032,0.001572,0.000097
20000,0.001741,0.000284,0.007020,0.000218,0.001155,0.005855,0.983727
10003,0.048521,0.129663,0.816425,0.001460,0.001588,0.001899,0.000444
10003,0.178949,0.021435,0.722006,0.022437,0.009089,0.012578,0.033507
10003,0.020789,0.023249,0.954795,0.000308,0.000371,0.000450,0.000037
20000,0.253038,0.030269,0.027955,0.011427,0.012227,0.020726,0.644359
10002,0.002916,0.976917,0.019103,0.000120,0.000038,0.000596,0.000309
20000,0.001776,0.000005,0.000003,0.000002,0.000022,0.000397,0.997795
10003,0.081924,0.094462,0.816745,0.001347,0.000245,0.002779,0.002499
10003,0.061223,0.092804,0.839641,0.001297,0.000278,0.002019,0.002739
10003,0.061223,0.092804,0.839641,0.001297,0.000278,0.002019,0.002739
10003,0.049677,0.058061,0.880556,0.002637,0.002483,0.004897,0.001690
20000,0.004082,0.000774,0.005289,0.000947,0.001233,0.001858,0.985817
10003,0.133753,0.054611,0.798309,0.010550,0.001225,0.001498,0.000054
20000,0.030319,0.039662,0.001333,0.003800,0.001178,0.004448,0.919260
20000,0.125015,0.073605,0.179266,0.033207,0.020801,0.052843,0.515263
10003,0.022012,0.000859,0.974563,0.000006,0.000008,0.000665,0.001886
10001,0.604579,0.038250,0.346008,0.000632,0.001077,0.005766,0.003688
20000,0.004262,0.008442,0.009141,0.002178,0.010843,0.020198,0.944937
10001,0.747082,0.003482,0.026720,0.000713,0.000907,0.009180,0.211916
10001,0.488077,0.117215,0.392879,0.000379,0.000242,0.001182,0.000026
10003,0.004514,0.000443,0.992547,0.000066,0.000060,0.002305,0.000065
10003,0.354081,0.268806,0.370827,0.002317,0.000752,0.003122,0.000094
10002,0.010205,0.988357,0.001334,0.000040,0.000008,0.000053,0.000002
10003,0.007746,0.009129,0.924006,0.000109,0.000041,0.021682,0.037286
20000,0.000038,0.000004,0.000011,0.000001,0.000002,0.000411,0.999532
20000,0.001096,0.000018,0.000124,0.000013,0.000023,0.000376,0.998349
20000,0.000474,0.057700,0.000991,0.004874,0.005642,0.020666,0.909652
20000,0.011085,0.023612,0.031390,0.007233,0.004687,0.018346,0.903647
10001,0.991451,0.000595,0.004478,0.000050,0.000026,0.001995,0.001404
20000,0.003619,0.000001,0.000150,0.000006,0.000035,0.001583,0.994607
20000,0.023575,0.000070,0.001323,0.000086,0.000725,0.003144,0.971078
20000,0.231370,0.000264,0.021342,0.000461,0.005570,0.025000,0.715993
10001,0.989311,0.001235,0.003108,0.000045,0.000054,0.003942,0.002306
20000,0.099738,0.157144,0.014029,0.010233,0.014807,0.036698,0.667351
20000,0.014267,0.000165,0.011079,0.000967,0.001044,0.002100,0.970377
20000,0.001816,0.002118,0.001000,0.004664,0.002300,0.007768,0.980333
10002,0.000768,0.979522,0.019503,0.000086,0.000019,0.000097,0.000003
20000,0.000308,0.000102,0.000474,0.000371,0.000599,0.000781,0.997365
20000,0.005209,0.002259,0.002884,0.002652,0.003465,0.009363,0.974168
10003,0.048865,0.036190,0.912229,0.000216,0.000048,0.001247,0.001205
20000,0.001445,0.000114,0.000014,0.000039,0.000031,0.000326,0.998031
10001,0.398527,0.119882,0.061752,0.006532,0.023159,0.025849,0.364298
10003,0.052754,0.000177,0.945206,0.000018,0.000038,0.001454,0.000352
10003,0.006565,0.008065,0.966971,0.000251,0.003143,0.005876,0.009129
10004,0.000565,0.000030,0.000396,0.668988,0.329974,0.000024,0.000024
10004,0.000001,0.000000,0.000004,0.988565,0.011399,0.000001,0.000029
20000,0.000396,0.000003,0.000006,0.007483,0.015516,0.000331,0.976265
20000,0.036335,0.015842,0.034981,0.002834,0.009094,0.062618,0.838297
10002,0.094851,0.797604,0.036968,0.001424,0.019254,0.047750,0.002149
20000,0.029105,0.035702,0.014622,0.003548,0.002733,0.012714,0.901576
10001,0.849111,0.025814,0.123871,0.000189,0.000244,0.000712,0.000057
20000,0.000076,0.000057,0.000046,0.000039,0.000033,0.000221,0.999528
10003,0.166547,0.011431,0.815360,0.000100,0.000680,0.005791,0.000091
10003,0.024937,0.026484,0.941599,0.001719,0.001228,0.003285,0.000748
10003,0.103504,0.000032,0.894661,0.000006,0.000019,0.001254,0.000523
10003,0.015836,0.000022,0.983890,0.000003,0.000005,0.000217,0.000026
10003,0.052026,0.000646,0.939766,0.000082,0.001340,0.004743,0.001396
10003,0.026359,0.000000,0.973515,0.000002,0.000005,0.000037,0.000082
10003,0.398790,0.000610,0.600260,0.000049,0.000038,0.000232,0.000021
10003,0.116086,0.000130,0.883051,0.000008,0.000055,0.000500,0.000169
10003,0.000016,0.000000,0.999980,0.000000,0.000000,0.000003,0.000000
20000,0.000076,0.000057,0.000046,0.000039,0.000033,0.000221,0.999528
10003,0.273666,0.010451,0.708073,0.000420,0.000150,0.003415,0.003825
10003,0.079901,0.112278,0.799818,0.001826,0.000581,0.004948,0.000648
10001,0.893094,0.002559,0.103861,0.000054,0.000039,0.000362,0.000033
10002,0.049264,0.689156,0.257078,0.001528,0.000575,0.002221,0.000177
10003,0.005302,0.002506,0.960954,0.000368,0.002614,0.016396,0.011859
10003,0.048521,0.129663,0.816425,0.001460,0.001588,0.001899,0.000444
10003,0.024937,0.026484,0.941599,0.001719,0.001228,0.003285,0.000748
10003,0.029438,0.000268,0.966860,0.000161,0.000173,0.001839,0.001260
10003,0.083855,0.023248,0.870937,0.004245,0.003084,0.007192,0.007439
10003,0.026276,0.015688,0.952992,0.000808,0.000768,0.002412,0.001056
10003,0.085311,0.000082,0.894502,0.000134,0.000074,0.002073,0.017826
10003,0.008196,0.046359,0.939067,0.000185,0.000131,0.005956,0.000105
10003,0.049677,0.058061,0.880556,0.002637,0.002483,0.004897,0.001690
10003,0.025555,0.041457,0.930510,0.000379,0.000964,0.001044,0.000091
10003,0.001468,0.000085,0.998326,0.000001,0.000001,0.000109,0.000011
10003,0.048799,0.005656,0.945326,0.000015,0.000005,0.000198,0.000001
10003,0.147945,0.090715,0.757527,0.000661,0.000711,0.002328,0.000114
10003,0.049677,0.058061,0.880556,0.002637,0.002483,0.004897,0.001690
10003,0.006947,0.050291,0.939956,0.000504,0.000757,0.001464,0.000081
20000,0.450406,0.015774,0.016637,0.002597,0.001518,0.020580,0.492490
20000,0.000315,0.000527,0.000016,0.000135,0.000338,0.003335,0.995334
10001,0.533290,0.035510,0.049648,0.003590,0.006483,0.119182,0.252295
20000,0.013212,0.019705,0.028290,0.006985,0.009008,0.031001,0.891799
10002,0.359986,0.430813,0.206447,0.000282,0.000452,0.001992,0.000027
10003,0.067481,0.000311,0.923225,0.001399,0.000375,0.001013,0.006196
20000,0.003218,0.005808,0.007794,0.005161,0.002945,0.013449,0.961626
10003,0.013494,0.001912,0.984312,0.000049,0.000011,0.000220,0.000002
10003,0.024937,0.026484,0.941599,0.001719,0.001228,0.003285,0.000748
10003,0.024937,0.026484,0.941599,0.001719,0.001228,0.003285,0.000748
10003,0.111094,0.000176,0.888588,0.000009,0.000008,0.000110,0.000014
10003,0.111094,0.000176,0.888588,0.000009,0.000008,0.000110,0.000014
10003,0.111094,0.000176,0.888588,0.000009,0.000008,0.000110,0.000014
10003,0.111094,0.000176,0.888588,0.000009,0.000008,0.000110,0.000014
10003,0.111094,0.000176,0.888588,0.000009,0.000008,0.000110,0.000014
10003,0.111094,0.000176,0.888588,0.000009,0.000008,0.000110,0.000014
20000,0.000076,0.000057,0.000046,0.000039,0.000033,0.000221,0.999528
10003,0.024937,0.026484,0.941599,0.001719,0.001228,0.003285,0.000748
10002,0.002638,0.942108,0.054229,0.000290,0.000056,0.000361,0.000318
10003,0.040556,0.009944,0.944947,0.002909,0.000554,0.001043,0.000048
10002,0.002802,0.981535,0.015552,0.000059,0.000020,0.000031,0.000000
10003,0.069242,0.386909,0.536651,0.002572,0.000555,0.004047,0.000024
10003,0.087306,0.173455,0.723572,0.006707,0.002789,0.005377,0.000794
10003,0.349596,0.003899,0.639635,0.002594,0.001919,0.002331,0.000026
10003,0.302662,0.013925,0.683317,0.000031,0.000008,0.000057,0.000000
10003,0.302662,0.013925,0.683317,0.000031,0.000008,0.000057,0.000000
10003,0.006947,0.050291,0.939956,0.000504,0.000757,0.001464,0.000081
10003,0.069798,0.004355,0.884819,0.000263,0.000153,0.014667,0.025945
20000,0.000091,0.000262,0.000008,0.000266,0.000237,0.000897,0.998239
10003,0.153186,0.000555,0.842746,0.000290,0.000122,0.002313,0.000788
10003,0.270516,0.325102,0.386286,0.002480,0.001045,0.005717,0.008854
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
20000,0.058396,0.075037,0.068734,0.011096,0.004272,0.012920,0.769545
10001,0.853934,0.082850,0.036322,0.004406,0.015618,0.005115,0.001755
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
10003,0.383024,0.126770,0.386223,0.014309,0.005951,0.026853,0.056870
20000,0.000076,0.000057,0.000046,0.000039,0.000033,0.000221,0.999528
20000,0.000076,0.000057,0.000046,0.000039,0.000033,0.000221,0.999528
10003,0.024937,0.026484,0.941599,0.001719,0.001228,0.003285,0.000748
10003,0.153636,0.011234,0.833702,0.000492,0.000423,0.000450,0.000063
10003,0.153636,0.011234,0.833702,0.000492,0.000423,0.000450,0.000063
10003,0.000860,0.136733,0.861593,0.000126,0.000062,0.000520,0.000105
20000,0.001232,0.091627,0.036949,0.001344,0.000187,0.003328,0.865333
10003,0.256927,0.008047,0.677496,0.003204,0.002783,0.011097,0.040446
10002,0.028811,0.864037,0.004809,0.020802,0.003339,0.018913,0.059290
20000,0.001185,0.000356,0.000704,0.000805,0.000588,0.002168,0.994194
20000,0.000715,0.000214,0.000371,0.000625,0.000436,0.001421,0.996219
10003,0.097113,0.040965,0.767469,0.006437,0.003116,0.023862,0.061038
10001,0.896788,0.039359,0.042813,0.003332,0.001373,0.012056,0.004279
10003,0.024977,0.041028,0.926976,0.002102,0.001252,0.003072,0.000592
10003,0.178949,0.021435,0.722006,0.022437,0.009089,0.012578,0.033507
10003,0.000860,0.136733,0.861593,0.000126,0.000062,0.000520,0.000105
20000,0.001232,0.091627,0.036949,0.001344,0.000187,0.003328,0.865333
10003,0.153636,0.011234,0.833702,0.000492,0.000423,0.000450,0.000063
20000,0.000076,0.000057,0.000046,0.000039,0.000033,0.000221,0.999528
10003,0.024937,0.026484,0.941599,0.001719,0.001228,0.003285,0.000748
10003,0.006877,0.000008,0.993102,0.000001,0.000000,0.000012,0.000001
10003,0.033912,0.000186,0.891034,0.000136,0.000762,0.026083,0.047888
10003,0.142315,0.016513,0.756320,0.003213,0.001564,0.044916,0.035159
10003,0.010924,0.005220,0.609332,0.014061,0.004784,0.018437,0.337243
10002,0.086055,0.402403,0.163084,0.010650,0.001646,0.012877,0.323285
10003,0.027556,0.204568,0.759958,0.003322,0.003231,0.001335,0.000031
10001,0.970463,0.003978,0.024579,0.000322,0.000284,0.000231,0.000142
10003,0.008451,0.012065,0.979410,0.000035,0.000003,0.000035,0.000000
20000,0.006148,0.007538,0.037975,0.005863,0.002850,0.008765,0.930860
20000,0.000478,0.001378,0.001206,0.000695,0.000448,0.001509,0.994286
10003,0.411984,0.069692,0.434802,0.015163,0.010975,0.016815,0.040569
10003,0.153636,0.011234,0.833702,0.000492,0.000423,0.000450,0.000063
10003,0.156371,0.000210,0.843236,0.000029,0.000023,0.000128,0.000002
10003,0.156371,0.000210,0.843236,0.000029,0.000023,0.000128,0.000002
10003,0.087306,0.173455,0.723572,0.006707,0.002789,0.005377,0.000794
10003,0.087306,0.173455,0.723572,0.006707,0.002789,0.005377,0.000794
10003,0.153636,0.011234,0.833702,0.000492,0.000423,0.000450,0.000063
10001,0.976334,0.016707,0.005150,0.000544,0.000323,0.000296,0.000646
10003,0.082681,0.006604,0.909976,0.000166,0.000056,0.000340,0.000177
10003,0.082681,0.006604,0.909976,0.000166,0.000056,0.000340,0.000177
10003,0.082681,0.006604,0.909976,0.000166,0.000056,0.000340,0.000177
10003,0.082681,0.006604,0.909976,0.000166,0.000056,0.000340,0.000177
10003,0.082681,0.006604,0.909976,0.000166,0.000056,0.000340,0.000177
10003,0.082681,0.006604,0.909976,0.000166,0.000056,0.000340,0.000177
10003,0.082681,0.006604,0.909976,0.000166,0.000056,0.000340,0.000177
10001,0.972485,0.000476,0.026823,0.000046,0.000034,0.000068,0.000069
10001,0.869429,0.000174,0.039406,0.000498,0.001874,0.008837,0.079783
20000,0.022063,0.000471,0.006421,0.000566,0.000237,0.001715,0.968526
10001,0.762246,0.071882,0.060341,0.005723,0.020462,0.027223,0.052122
20000,0.003459,0.355734,0.009865,0.008333,0.001689,0.033066,0.587854
20000,0.000076,0.000057,0.000046,0.000039,0.000033,0.000221,0.999528
20000,0.000076,0.000057,0.000046,0.000039,0.000033,0.000221,0.999528
10002,0.298613,0.607409,0.078133,0.000456,0.002428,0.012745,0.000216
10002,0.170947,0.695238,0.132132,0.001070,0.000256,0.000355,0.000001
10002,0.170947,0.695238,0.132132,0.001070,0.000256,0.000355,0.000001
10002,0.170947,0.695238,0.132132,0.001070,0.000256,0.000355,0.000001
10002,0.170947,0.695238,0.132132,0.001070,0.000256,0.000355,0.000001
10002,0.000048,0.999688,0.000257,0.000004,0.000000,0.000001,0.000000
10003,0.047438,0.169852,0.780255,0.001264,0.000409,0.000776,0.000006
10002,0.008102,0.893992,0.063200,0.006258,0.005210,0.015354,0.007884
10002,0.005044,0.948243,0.006256,0.023160,0.003267,0.011323,0.002707
20000,0.000460,0.404018,0.001958,0.001907,0.004525,0.017204,0.569929
10002,0.001723,0.980273,0.015398,0.000865,0.000381,0.001320,0.000040
10002,0.000312,0.994924,0.002591,0.000095,0.000448,0.001422,0.000207
10003,0.032656,0.101914,0.602368,0.001164,0.000463,0.009394,0.252041
10003,0.100300,0.040266,0.817284,0.000074,0.000057,0.026528,0.015490
10003,0.029443,0.000065,0.969876,0.000017,0.000013,0.000491,0.000094
10003,0.040556,0.009944,0.944947,0.002909,0.000554,0.001043,0.000048
10002,0.086055,0.402403,0.163084,0.010650,0.001646,0.012877,0.323285
20000,0.000478,0.001378,0.001206,0.000695,0.000448,0.001509,0.994286
10003,0.024937,0.026484,0.941599,0.001719,0.001228,0.003285,0.000748
10002,0.064287,0.832178,0.060614,0.020460,0.012692,0.007578,0.002192
20000,0.000478,0.001378,0.001206,0.000695,0.000448,0.001509,0.994286
10003,0.024977,0.041028,0.926976,0.002102,0.001252,0.003072,0.000592
10002,0.086055,0.402403,0.163084,0.010650,0.001646,0.012877,0.323285
10001,0.976334,0.016707,0.005150,0.000544,0.000323,0.000296,0.000646
10003,0.178949,0.021435,0.722006,0.022437,0.009089,0.012578,0.033507
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
10002,0.021311,0.916844,0.020142,0.002418,0.000193,0.002743,0.036349
20000,0.046144,0.030685,0.074296,0.009584,0.008367,0.022317,0.808607
10003,0.002779,0.485628,0.511048,0.000062,0.000181,0.000301,0.000001
20000,0.047785,0.028197,0.044476,0.009505,0.007235,0.019398,0.843404
10002,0.000094,0.992327,0.007487,0.000034,0.000016,0.000040,0.000002
20000,0.083155,0.004533,0.014659,0.000407,0.000516,0.022890,0.873840
20000,0.011806,0.000487,0.001159,0.000056,0.000070,0.027161,0.959262
20000,0.024880,0.006887,0.274316,0.001234,0.000262,0.015959,0.676461
10003,0.037434,0.001184,0.882227,0.000123,0.000103,0.002111,0.076819
20000,0.000076,0.000057,0.000046,0.000039,0.000033,0.000221,0.999528
10002,0.000862,0.817436,0.181278,0.000112,0.000072,0.000239,0.000001
20000,0.000076,0.000057,0.000046,0.000039,0.000033,0.000221,0.999528
10003,0.302662,0.013925,0.683317,0.000031,0.000008,0.000057,0.000000
10003,0.487558,0.000171,0.511196,0.000065,0.000114,0.000714,0.000183
10001,0.545014,0.008704,0.444683,0.000125,0.000241,0.001208,0.000025
10004,0.000009,0.000000,0.000005,0.997415,0.002570,0.000000,0.000000
20000,0.402674,0.050823,0.052794,0.004008,0.008785,0.045600,0.435316
10003,0.002879,0.000002,0.996192,0.000003,0.000011,0.000695,0.000218
10002,0.001810,0.971844,0.025818,0.000342,0.000071,0.000089,0.000026
20000,0.001816,0.002735,0.003768,0.002941,0.009102,0.023362,0.956276
10003,0.004125,0.471557,0.522373,0.000714,0.000556,0.000666,0.000010
10001,0.451404,0.392756,0.141703,0.002916,0.000417,0.007319,0.003485
10001,0.451404,0.392756,0.141703,0.002916,0.000417,0.007319,0.003485
10003,0.055092,0.011619,0.931698,0.000442,0.000426,0.000663,0.000059
10003,0.044023,0.053633,0.901825,0.000111,0.000173,0.000230,0.000005
10001,0.974946,0.001794,0.022795,0.000020,0.000115,0.000309,0.000021
10002,0.015353,0.874587,0.106775,0.000179,0.000049,0.002356,0.000701
10001,0.994923,0.004949,0.000116,0.000001,0.000009,0.000001,0.000000
10001,0.961480,0.002518,0.035988,0.000003,0.000007,0.000003,0.000000
